model,uuid,question_category,sub_category,ChemIQ,success,expected_answer,model_answer,opsin_smiles,completion_tokens,reasoning_tokens
o3-mini-medium,b999adad-63d4-44bd-b691-b18a305a6349,smiles_to_iupac,Napthalene_random,False,False,Clc1c(I)ccc2cc(Br)ccc12,1‐Chloro‐4‐bromo‐8‐iodonaphthalene,ClC1=CC=C(C2=CC=CC(=C12)I)Br,9117,9088
o3-mini-medium,14a59fb5-816a-4f87-a5ae-46c60b2aec83,smiles_to_iupac,Napthalene_random,False,False,Fc1cccc2c(Br)c(I)ccc12,3-Bromo-4-iodo-1′-fluorobiphenyl,BrC=1C=C(C=CC1I)C1(CC=CC=C1)F,7453,7424
o3-mini-medium,0ea78912-4f7b-46f1-ae6a-c220deb45a92,smiles_to_iupac,Napthalene_random,False,False,Clc1c(Br)cc(I)c2ccccc12,1-iodo-3-chloro-4-bromonaphthalene,IC1=CC(=C(C2=CC=CC=C12)Br)Cl,5619,5568
o3-mini-medium,1f31baee-665f-4c94-8626-85858f057404,smiles_to_iupac,Napthalene_random,False,False,Fc1cc(Br)c2cc(Cl)ccc2c1,2‑fluoro‑4‑bromo‑8‑chloronaphthalene,FC1=CC2=C(C=CC=C2C(=C1)Br)Cl,7452,7424
o3-mini-medium,5e1ebff2-6cef-496c-81c4-d584d5308f9d,smiles_to_iupac,Napthalene_random,False,False,Clc1cccc2ccc(Br)c(I)c12,4-bromo-1′-iodo-2′-chlorobiphenyl,BrC1=CC=C(C=C1)C1(C(C=CC=C1)Cl)I,6069,6016
o3-mini-medium,6edd7470-f65f-4f38-b080-2d3f018d120e,smiles_to_iupac,Napthalene_random,False,False,Fc1cc(I)c2cc(Cl)ccc2c1,1-Iodo-3-fluoro-8-chloronaphthalene,IC1=CC(=CC2=CC=CC(=C12)Cl)F,5937,5888
o3-mini-medium,97ddee6b-f30c-4712-9ae8-eca891fabfc2,smiles_to_iupac,Napthalene_random,False,False,Fc1cc(I)c2c(Br)cccc2c1,1-Iodo-4-bromo-5-fluoronaphthalene,IC1=CC=C(C2=C(C=CC=C12)F)Br,11610,11584
o3-mini-medium,15e313a1-0104-4773-9646-3da5e5a60ca0,smiles_to_iupac,Napthalene_random,False,False,Fc1cc2ccc(Cl)cc2cc1I,1‐Fluoro‐2‐iodo‐5‐chloronaphthalene,FC1=C(C=CC2=C(C=CC=C12)Cl)I,8989,8960
o3-mini-medium,5cced612-e98c-4e9c-9242-459d7f4b0ed5,smiles_to_iupac,Napthalene_random,False,False,Fc1cccc2cc(I)cc(Cl)c12,1-iodo-3-chloro-4-fluoronaphthalene,IC1=CC(=C(C2=CC=CC=C12)F)Cl,9948,9920
o3-mini-medium,4c869625-0c8e-40ce-9f4c-46795461a3a8,smiles_to_iupac,Napthalene_random,False,False,Fc1cccc2ccc(I)c(Cl)c12,6‑chloro‑1‑fluoro‑5‑iodonaphthalene,ClC=1C(=C2C=CC=C(C2=CC1)F)I,7836,7808
o3-mini-medium,20e213ee-a14f-4cc9-9eac-c52af6bf3f79,smiles_to_iupac,Napthalene_random,False,False,Fc1cc2cccc(I)c2cc1Br,4‐Bromo‐2‐fluoro‐1-(4‐iodophenyl)benzene,BrC1=CC(=C(C=C1)C1=CC=C(C=C1)I)F,7775,7744
o3-mini-medium,68caf450-0fc9-4896-9ca1-ed7853591b8e,smiles_to_iupac,Napthalene_random,False,False,Fc1cc(I)c2cc(Br)ccc2c1,1‐Bromo‐4‐iodo‐6‐fluoronaphthalene,BrC1=CC=C(C2=CC(=CC=C12)F)I,7452,7424
o3-mini-medium,7adb3d41-6320-40ba-889f-2a6e58326a46,smiles_to_iupac,Napthalene_random,False,False,Clc1cc(I)c2ccc(Br)cc2c1,8‐bromo‐1‐chloro‐3‐iodonaphthalene,BrC=1C=CC=C2C=C(C=C(C12)Cl)I,9565,9536
o3-mini-medium,4f020441-992f-45c4-a662-9f1e81a4904a,smiles_to_iupac,Napthalene_random,False,False,Clc1ccc2cc(Br)c(I)cc2c1,2-chloro-7-bromo-8-iodonaphthalene,ClC1=CC2=C(C(=CC=C2C=C1)Br)I,8754,8704
o3-mini-medium,1de15e69-ce1f-43dd-9027-a2020f5c49f1,smiles_to_iupac,Napthalene_random,False,False,Clc1ccc2cccc(I)c2c1Br,2-bromo-3-chloro-1-iodonaphthalene,BrC1=C(C2=CC=CC=C2C=C1Cl)I,11825,11776
o3-mini-medium,48a9dad6-fbfb-4e90-abfb-38baed4a6b75,smiles_to_iupac,Quinoline_random,False,False,Clc1nc2cc(I)ccc2cc1Br,2‐Bromo‐3‐chloro‐6‐iodoquinoline,BrC1=NC2=CC=C(C=C2C=C1Cl)I,5724,5696
o3-mini-medium,178c9fbd-e2e4-4cf0-9119-7b71f519ed45,smiles_to_iupac,Quinoline_random,False,False,Fc1ccnc2c(I)c(Cl)ccc12,2‑fluoro‑5‑chloro‑7‑iodoquinoline,FC1=NC2=CC(=CC(=C2C=C1)Cl)I,9413,9344
o3-mini-medium,2c9fac42-1c2a-420b-aed8-b6bb70b079c1,smiles_to_iupac,Quinoline_random,False,False,Clc1ccc2c(Br)ccnc2c1I,5‐iodo‐7‐bromo‐8‐chloroquinoline,IC1=C2C=CC=NC2=C(C(=C1)Br)Cl,14704,14656
o3-mini-medium,e55d3af9-61f0-4d0a-a594-09fe92ea98a0,smiles_to_iupac,Quinoline_random,False,False,Fc1cnc2ccc(Cl)c(I)c2c1,7-Fluoro-2-iodo-4‐chloroquinoline,FC1=CC=C2C(=CC(=NC2=C1)I)Cl,10587,10560
o3-mini-medium,886989ee-61c1-4309-bd9a-8cc6037c29d3,smiles_to_iupac,Quinoline_random,False,False,Fc1ccc2ncc(I)c(Br)c2c1,2‐iodo‐7‐bromo‐8‐fluoroquinoline,IC1=NC2=C(C(=CC=C2C=C1)Br)F,11741,11712
o3-mini-medium,2fafc6eb-dce0-4565-97d7-584b209197e9,smiles_to_iupac,Quinoline_random,False,False,Fc1cccc2nc(I)cc(Cl)c12,6-(4‑fluorophenyl)-2-iodo-4-chloropyridine,FC1=CC=C(C=C1)C1=CC(=CC(=N1)I)Cl,7199,7168
o3-mini-medium,dd5561e0-d064-4490-a9e3-a65df8fb1f57,smiles_to_iupac,Quinoline_random,False,False,Fc1cc2cccnc2c(I)c1Cl,7‐fluoro‐6‑chloro‑4‑iodo‑1H‐indole,FC=1C(=CC(=C2C=CNC12)I)Cl,18591,18560
o3-mini-medium,842d1686-31c5-4d09-80c8-591ed446c3de,smiles_to_iupac,Quinoline_random,False,False,Fc1cccc2nc(Br)cc(Cl)c12,2‐Fluoro‐7‐bromo‐8‐chloroquinoline,FC1=NC2=C(C(=CC=C2C=C1)Br)Cl,11036,11008
o3-mini-medium,29317fea-93ed-4e72-93ea-6c674b073964,smiles_to_iupac,Quinoline_random,False,False,Fc1cc(Cl)c2nc(Br)ccc2c1,7‐Bromo‐2‐fluoro‐4‐chloroquinoline,BrC1=CC=C2C(=CC(=NC2=C1)F)Cl,16796,16768
o3-mini-medium,afbfee7b-3a17-4b7a-b577-042b5ac8da33,smiles_to_iupac,Quinoline_random,False,False,Fc1c(Br)cnc2c(I)cccc12,3-Iodo-7-fluoro-8-bromoquinoline,IC=1C=NC2=C(C(=CC=C2C1)F)Br,9562,9536
o3-mini-medium,47a81cd1-681d-4e7f-a94f-de921406f155,smiles_to_iupac,Quinoline_random,False,True,Fc1cc2c(Br)cccc2nc1I,2‐iodo‐3‐fluoro‐5‐bromoquinoline,IC1=NC2=CC=CC(=C2C=C1F)Br,9564,9536
o3-mini-medium,9181e1e2-44f9-4017-814e-99688ea4d98c,smiles_to_iupac,Quinoline_random,False,False,Clc1cc(Br)cc2ncc(I)cc12,5‑chloro‑7‑bromo‑8‑iodoquinoline,ClC1=C2C=CC=NC2=C(C(=C1)Br)I,6446,6400
o3-mini-medium,8159f3fe-a99b-45a6-b301-0ae2649044ad,smiles_to_iupac,Quinoline_random,False,False,Clc1ccc2ccc(I)c(Br)c2n1,3‑chloro‑4‑bromo‑7‑iodo‑1H‑indole,ClC1=CNC2=C(C=CC(=C12)Br)I,13472,13440
o3-mini-medium,5c9678d4-7bd3-4526-9f76-f4350d804a20,smiles_to_iupac,Quinoline_random,False,False,Fc1ccc2c(Br)c(I)ccc2n1,5‐bromo‐6‐fluoro‐8‐iodoquinoline,BrC1=C2C=CC=NC2=C(C=C1F)I,12507,12480
o3-mini-medium,ebe46414-3856-4ce0-b6ae-caf76d8b12ba,smiles_to_iupac,Quinoline_random,False,False,Clc1ccnc2cc(I)cc(Br)c12,3‐Chloro‐7‐bromo‐8‐iodoquinoline,ClC=1C=NC2=C(C(=CC=C2C1)Br)I,11803,11776
o3-mini-medium,cc74a57c-3ffd-4cd3-b195-1036cfc9c226,smiles_to_iupac,Quinoline_random,False,False,Fc1cc(Cl)c2cc(I)ccc2n1,2‐fluoro‐3‐chloro‐7‐iodo‑1H‑indole,FC=1NC2=C(C=CC=C2C1Cl)I,11552,11520
o3-mini-medium,75f04104-088a-407e-946d-b3bd7f8e5325,smiles_to_iupac,Quinoline_random,False,False,Fc1ccc2nc(Br)ccc2c1Cl,7-Bromo-5-chloro-2-fluoroquinoline,BrC1=CC(=C2C=CC(=NC2=C1)F)Cl,3674,3648
o3-mini-medium,1539b485-dc62-4c45-b5e7-e77d16d38882,smiles_to_iupac,Quinoline_random,False,False,Clc1cc(Br)c2cccc(I)c2n1,7-chloro-5-bromo-3-iodo-1H-indole,ClC=1C=C(C=C2C(=CNC12)I)Br,7665,7616
o3-mini-medium,de907f0a-452b-4edc-9fc4-c7a7e6cee4bc,smiles_to_iupac,Quinoline_random,False,False,Fc1cccc2c(Br)cc(I)nc12,4‑fluoro‑1‑(3‑bromo‑5‑iodopyridin‑2‑yl)benzene,FC1=CC=C(C=C1)C1=NC=C(C=C1Br)I,5350,5312
o3-mini-medium,3cb80434-90fc-4f8b-a41b-a514d037768a,smiles_to_iupac,Quinoline_random,False,False,Fc1nc2ccccc2c(Br)c1Cl,4‐bromo‐5‐chloro‐6‐fluoroquinoline,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,7323,7296
o3-mini-medium,c8bbe2e7-1c23-4d28-99af-c5d3002fa378,sar,integer,True,True,441,441,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3981,3968
o3-mini-medium,93078d92-6304-4ebf-86d5-67e353115187,sar,integer,True,True,427,427,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2445,2432
o3-mini-medium,1c4b9595-7450-4fac-9bba-c46e2883da5a,sar,integer,True,True,475,475,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2893,2880
o3-mini-medium,daacd37f-1bb2-415b-88f5-7f281c9a31a0,sar,integer,True,True,512,512,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2573,2560
o3-mini-medium,480d38e8-14b3-4b9e-ab5a-b69f03d4f66e,sar,integer,True,True,429,429,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,1933,1920
o3-mini-medium,ec855a37-ab48-4a92-9492-422a448f8946,sar,integer,True,True,498,498,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2765,2752
o3-mini-medium,f2bab032-3529-42d6-b845-0f9962e61b47,sar,integer,True,True,576,576,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3661,3648
o3-mini-medium,c7e84d2a-b33a-4777-9c7b-e06f572bd083,sar,integer,True,True,469,469,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3150,3136
o3-mini-medium,5695849a-cd02-47d8-ae1e-51355e9776e8,sar,integer,True,True,322,322,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2317,2304
o3-mini-medium,064fab44-e9f1-4760-b8ad-399042e4b112,sar,integer,True,True,401,401,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2829,2816
o3-mini-medium,fd4ee3e8-076b-4524-a60a-22e0def62194,sar,integer,True,True,396,396,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2701,2688
o3-mini-medium,edea327f-ab0e-4402-9bac-b8d825bed55c,sar,integer,True,True,517,517,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2573,2560
o3-mini-medium,77462078-8952-4ff9-8b80-d8dd16ea4c27,sar,integer,True,True,457,457,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3406,3392
o3-mini-medium,be519e7f-1c2d-4d4b-ae46-62e8d4c099c5,sar,integer,True,True,544,544,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3277,3264
o3-mini-medium,33228152-e99b-4115-a76f-3f22b963fc45,sar,integer,True,True,483,483,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,4493,4480
o3-mini-medium,43b28196-71ac-471c-a8ba-d47e8a9774f2,sar,integer,True,True,425,425,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2957,2944
o3-mini-medium,39e79b00-6172-418a-a2c1-fad0170ed02b,sar,integer,True,True,436,436,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2637,2624
o3-mini-medium,0a549a7c-a3dd-4fd9-99db-95d09a1e5088,sar,integer,True,True,558,558,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2829,2816
o3-mini-medium,658c5047-153c-4b19-afba-3fae48111bfd,sar,integer,True,True,400,400,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,1357,1344
o3-mini-medium,4711d40f-1c53-422e-9188-b2170840fd34,sar,integer,True,True,452,452,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3149,3136
o3-mini-medium,e27e756f-95f7-49b0-8ab1-51dea9ebe2d3,sar,noise,True,True,441,440.94,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3470,3456
o3-mini-medium,f19c07fc-46b0-49b6-9472-abd51efd6213,sar,noise,True,True,427,430.99,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2713,2688
o3-mini-medium,dcf37e41-0e4f-4587-b70d-433b8fe0d424,sar,noise,True,True,475,474.76,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,4497,4480
o3-mini-medium,5220f0cc-c3b3-414b-9c69-d8b973274d9f,sar,noise,True,True,512,512.32,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2577,2560
o3-mini-medium,aa920dee-38f0-4379-a8fe-867b716d4649,sar,noise,True,True,429,428.73,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3537,3520
o3-mini-medium,6e7d796a-bcf5-4d85-a488-4207d49af398,sar,noise,True,True,498,495.68,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3790,3776
o3-mini-medium,0d235391-1e64-411a-a288-fb67391d5989,sar,noise,True,True,576,579.85,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,10643,10624
o3-mini-medium,6b85b25c-1c6a-47ee-b3de-76ac633a253f,sar,noise,True,True,469,472.4,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,6033,6016
o3-mini-medium,bbe9dcee-96c7-4639-8a15-9176f01c0ef4,sar,noise,True,True,322,325.22,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2705,2688
o3-mini-medium,5a5416f5-e314-4539-83ff-0b2c04aa6449,sar,noise,True,True,401,402.65,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3666,3648
o3-mini-medium,fd3c784a-0afb-4e60-830d-2ccf316c3a62,sar,noise,True,True,396,394.18,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5777,5760
o3-mini-medium,3bdf95bd-7ead-4bfe-9136-74e63990af99,sar,noise,True,True,517,515.89,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2449,2432
o3-mini-medium,16329997-709f-4cb7-a706-13c740a78a78,sar,noise,True,False,457,429.01,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5268,5248
o3-mini-medium,2186cb26-2f46-4b0e-b464-9ebb4a428183,sar,noise,True,True,544,536.78,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3409,3392
o3-mini-medium,7562d037-ffdc-4c99-9ed8-e0f393722a6c,sar,noise,True,True,483,476.39,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3794,3776
o3-mini-medium,a63ede84-f156-4ed6-90e4-e97e76002a09,sar,noise,True,True,425,429.76,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3857,3840
o3-mini-medium,500b6d5d-8795-492a-80b3-3c2620d324fe,sar,noise,True,True,436,430.88,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2897,2880
o3-mini-medium,aea7225e-372b-4a2a-8e2d-559a24801a53,sar,noise,True,True,558,553.6,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,4111,4096
o3-mini-medium,7fe9fce5-dcd0-4025-994b-38504347d9ed,sar,noise,True,True,400,401.06,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2701,2688
o3-mini-medium,fc410edd-e3ee-4946-b9f1-dc6f7597c560,sar,noise,True,True,452,444.37,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2193,2176
o3-mini-medium,253fa07f-4573-4876-9d37-cf523a7c556b,reaction,synthetic_random,True,True,CCCNC(=O)CC,CCC(=O)NC(CC),BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3614,3584
o3-mini-medium,2b75b858-e4cf-49e5-9ac2-65757da7ca22,reaction,synthetic_random,True,False,O=C(Nc1ccccn1)C1CCOC1,C(C1COCC1)C(=O)Nc2nc(ccc2)N,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,4191,4160
o3-mini-medium,d66ed73f-c7df-41ac-8b83-428bec8c598e,reaction,synthetic_random,True,False,O=C(NC1CCSC1)c1ccncc1,n1ccc(cc1)C(=O)NC2CSCC2N,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2716,2688
o3-mini-medium,2ec29e13-f31a-4b2b-bcef-7ab9911dc1cc,reaction,synthetic_random,True,True,O=C(NC1CC1)c1ccccn1,c1(C(=O)NC2CC2)ncccc1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,1433,1408
o3-mini-medium,aa1407b6-0e5f-42a6-a864-18548e2fb966,reaction,synthetic_random,True,True,O=C(NC1CSC1)C1CCC1,O=C(NC1CSC1)C2CCC2,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,6104,6080
o3-mini-medium,009de2eb-40d4-4e7d-b188-9288a4f47365,reaction,synthetic_random,True,False,ClCCc1cn(-c2ccccc2)nn1,C(C#C)C(c1ccccc1),BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3351,3328
o3-mini-medium,bd82382b-e4fd-4250-b8b2-5107fc87ee77,reaction,synthetic_random,True,True,ClCCn1cc(-c2cccnc2)nn1,C(CCl)n1nnc(c1)c2cccnc2,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,7002,6976
o3-mini-medium,11ac781c-f8d6-452f-9caa-c1778eda591c,reaction,synthetic_random,True,False,c1c(C2CCC2)nnn1C1CCCC1,n(C3CCCC3)1nnc(C2CC2)c1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5723,5696
o3-mini-medium,5131ffc4-3b4c-4076-b61b-423365352326,reaction,synthetic_random,True,True,CCCc1cn(C2CCC2)nn1,n1(C2CCC2)nnc(CCC)c1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,6874,6848
o3-mini-medium,6251d1a9-beff-4336-bec5-e0343b9377a3,reaction,synthetic_random,True,False,FC(F)(F)n1cc(C2CSC2)nn1,C1(C(F)(F)F)=C(C2SC2)C1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5597,5568
o3-mini-medium,b1c9dc8a-b9a0-499f-96f7-e6c034bc56ca,reaction,synthetic_random,True,False,C=CC(O)(CC)CCC,[Li+].[O-]C(C=C)(CC)CCC,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2842,2816
o3-mini-medium,37a9dc9d-79d7-4fe4-869f-e75f61a17e67,reaction,synthetic_random,True,True,C=CC(O)(c1ccccc1)C1CCCCC1,C(c1ccccc1)(C1CCCCC1)(C=C)O,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2972,2944
o3-mini-medium,964930bc-b091-42da-ad81-b4a9f776e420,reaction,synthetic_random,True,True,C=CC(O)(CC)C(F)(F)F,C=C(C(O)(C(F)(F)F)CC),BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3162,3136
o3-mini-medium,e2c864f6-84db-4756-931c-13708f437bcb,reaction,synthetic_random,True,True,C=CC(O)(C1CCC1)C(F)(F)F,C=CC(O)(C(F)(F)F)C1CCC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3035,3008
o3-mini-medium,7f29fa6f-1fba-43e7-99da-b540b332d0db,reaction,synthetic_random,True,False,C=CC(O)(C1COC1)C(F)(F)F,FC(F)(F)C(O)(C=C)C1OCC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2651,2624
o3-mini-medium,eb127089-6a22-474c-9795-39abda8559c5,reaction,synthetic_random,True,False,O=C(CCSC1CCC1)C1COC1,SC1CCC1CC(C(=O)C=C)CO,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5466,5440
o3-mini-medium,0cb20456-b4c5-4d70-92fb-ab39ca15a870,reaction,synthetic_random,True,False,O=C(CCSC1CCSC1)C(F)(F)F,C(F)(F)FC(=O)CCSC1CSCC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5532,5504
o3-mini-medium,af196966-cdf9-4e9f-ba2d-b3825ab08bcb,reaction,synthetic_random,True,True,O=C(CCSC(F)(F)F)c1cccnc1,n1cccc(c1)C(=O)CC(SC(F)(F)F),BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5036,4928
o3-mini-medium,85511af3-9c9c-4f74-9c8c-a09282e0de8f,reaction,synthetic_random,True,False,O=C(CCSCCF)c1cccnc1,FCCSCC(=O)c1cnccc1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,6167,6144
o3-mini-medium,bb6cd64c-2979-40ca-8a8d-33dbb405ecca,reaction,synthetic_random,True,True,O=C(CCSCCF)C1CC1,C1CC1C(=O)CCSCCF,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,4889,4864
o3-mini-medium,e2470402-2777-4ae7-88ec-6f7c8c84d0b5,reaction,synthetic_random,True,False,C(=CC1CCC1)c1cc(C2CCCCC2)c(-c2cccnc2)cc1C1CCSC1,c1cc(cnc1)-c2c(cc(c(c2)C4CCSC4)C=C(C5CC5))C3CCCCC3,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,6257,6144
o3-mini-medium,be631ef3-d37d-403b-a998-c8f717b27992,reaction,synthetic_random,True,True,CCCc1cc(C)c(C=CC2CSC2)cc1CCF,c1c(CCF)c(CCC)cc(C)c1/C=C/C1CSC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,1950,1920
o3-mini-medium,f8720a5c-e326-41d0-b7e1-fb7d7392b34b,reaction,synthetic_random,True,True,Cc1cc(-c2ccccn2)c(C=Cc2cccnc2)cc1-c1ccncc1,c1c(c(C=Cc4cnccc4)cc(c1C)-c2ccncc2)-c3ncccc3,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,4776,4736
o3-mini-medium,8269aca8-0193-4f2c-bede-eb629ab80169,reaction,synthetic_random,True,False,FCCC=Cc1cc(C2CCOC2)c(-c2ccncc2)cc1C1CCSC1,S1CC(c2cc(-c3ccncc3)c(cc2C/C=C/CCF)C2CCOC2)CC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,6251,6208
o3-mini-medium,e23510b3-495a-4a91-979c-a63fab5f0155,reaction,synthetic_random,True,True,CC=Cc1cc(CCCl)c(-c2ccccn2)cc1CCC,c1ccc(-c2c(cc(/C=C/C)c(c2)CCC)CCCl)nc1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2210,2176
o3-mini-medium,5127245f-5188-486d-8aee-b80fdffa07fe,reaction,synthetic_random,True,True,CCCC1(C2COC2)CC1(C)C1CCSC1,O1CC(C1)C2(CCC)(C(C)(C3CSCC3)C2),BrC1=CC=NC2=CC=C(C(=C12)Cl)F,8802,8768
o3-mini-medium,7359a8de-2e8b-4395-b44e-e7542224d314,reaction,synthetic_random,True,False,CCCC1(C2CCC2)CC1(CC)CCCl,C1CCC1C(CCC)=C(CC)CCI,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,1559,1536
o3-mini-medium,257a734b-f26e-4e85-a913-0badeda1c41b,reaction,synthetic_random,True,False,c1ccc(C2(C3COC3)CC2(c2ccccn2)C2CCOC2)cc1,n1ccccc1C(c2COCC2)1CC(c3ccccc3C4COC4)1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,4709,4672
o3-mini-medium,12b97712-1f1d-4029-a220-4e1a1c28e374,reaction,synthetic_random,True,False,CC1(c2ccccc2)CC1(C1CCCCC1)C1CSC1,C1C(C(C3CSC3)2CC(C)c5ccccc52)CCCC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5613,5568
o3-mini-medium,77473f6a-20b4-4899-accf-8c07b6099389,reaction,synthetic_random,True,False,c1ccc(C2(C3CC3)CC2(c2ccncc2)C2CCSC2)nc1,c1cnccc1C(C1CCSC1)C(c1ccccn1)C1CC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,3490,3456
o3-mini-medium,50817555-da4a-4233-bcd9-fc099ec5eb43,reaction,synthetic_random,True,True,OCCCF,C(CCF)O,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,592,576
o3-mini-medium,9f3dc111-9989-4536-8d8d-282bf3d3b95e,reaction,synthetic_random,True,True,OCC1CCOC1,OCC1CCOC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,1111,1088
o3-mini-medium,632e02fe-ec4b-4748-9113-2b5860846d55,reaction,synthetic_random,True,True,OCC1CSC1,C(C1CSC1)O,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,402,384
o3-mini-medium,a2b3fd81-494a-402b-9799-5ea597803ad4,reaction,synthetic_random,True,True,CCCO,CCCO,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,781,768
o3-mini-medium,bb3eadc9-dadc-4b47-8742-ba671c2369a4,reaction,synthetic_random,True,True,OCC1CCC1,OCC1CCC1,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,2133,2112
o3-mini-medium,bf83237b-a701-4c98-989a-77a727a82ba7,reaction,synthetic_random,True,False,CCCc1cc(CCCl)cc(-c2c(CCF)cc(C3CCOC3)cc2C2CCCC2)c1,c5(C1CCCC1)(CCF)c9c(C4COCC4)ccc5c69cc(CCCl)cc(C(C)C)c6,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,14443,14400
o3-mini-medium,16d83fd9-85a0-4080-a5a5-2203ca71afc9,reaction,synthetic_random,True,False,ClCCc1cc(-c2ccncc2)cc(-c2c(C3CC3)cc(-c3ccccn3)cc2C2CCSC2)c1,c1(c7)c(cc(-c4ccccn4)cc1C2SCC2)C3CC3-c5c(cc(CCCl)cc5C7)-c6ccncc6,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5622,5568
o3-mini-medium,ab7d1899-dad7-4527-9f6d-8d231b393dd0,reaction,synthetic_random,True,False,Cc1cc(C2CC2)cc(C2CSC2)c1-c1cc(CCCl)cc(C2CCC2)c1,S1CC(C1)c2cc(cc(C)c2(7)C3CC3)c4cc(C5CCC5)cc([7])c4CCCl,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5614,5568
o3-mini-medium,d612ceda-613a-4485-a284-d90a18dd90ec,reaction,synthetic_random,True,False,Cc1cc(C2CSC2)cc(CCCl)c1-c1cc(C2CCSC2)cc(C(F)(F)F)c1,C(Cc1cc(cc(C)c1(c2c(cc(cc2C3CSCC3)C(F)(F)F))C4CSC4))Cl,BrC1=CC=NC2=CC=C(C(=C12)Cl)F,5999,5952
